date_raw,date,year,month,week_of_year,vegetable,price_lkr,category,sub_category
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Limes  1kg,207.35,Low Country Vegetables,Low Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Local Potatoes 1Kg,162.73,Potatoes,Potatoes
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Long Beans  1kg,197.24,Low Country Vegetables,Low Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Mukunuwenna  Bunch,40.67,Leaves,Leaves
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Nivithi  500g,52.31,Leaves,Leaves
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Raddish  1kg,146.64,Up Country Vegetables,Up Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Red Pumpkin  1kg,127.89,Low Country Vegetables,Low Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Sarana  Bunch,46.0,Leaves,Leaves
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Snake Gourd  1kg,196.88,Low Country Vegetables,Low Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Thampala  Bunch,41.43,Leaves,Leaves
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Tomatoe No1.  1kg,145.6,Up Country Vegetables,Up Country
W1.Jan.2018,2018-01-01,2018.0,1.0,1,Vetakolu  1kg,227.69,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Ash Plantain  1kg,166.51,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Ash Pumpkin  1kg,145.45,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Bandakka  1kg,177.89,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Beans Butter  1kg,400.0,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Beans Green  1kg,279.49,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Beet Root  1kg,229.41,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Bitter Guard  1kg,255.77,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Brinjal  1kg,191.11,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Cabbagge Seed  1kg,167.06,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Cap Chillies  1kg,336.32,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Carrot  1kg,184.5,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Cucumber  1kg,128.0,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Drumstick  1kg,,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Gotukola  Bunch,36.25,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Green Chillies  1kg,325.63,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Imported Potatoes  1Kg,92.78,Potatoes,Potatoes
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Kankun  Bunch,40.0,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Kathurumurunga  Bunch,45.71,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,KnolKhol  1kg,209.05,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Kohila Leaves  Bunch,47.69,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Kohila Yams  1kg,157.93,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Leeks  1kg,250.77,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Limes  1kg,160.0,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Local Potatoes 1Kg,158.65,Potatoes,Potatoes
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Long Beans  1kg,182.86,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Mukunuwenna  Bunch,40.0,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Nivithi  500g,52.67,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Raddish  1kg,142.16,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Red Pumpkin  1kg,118.42,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Sarana  Bunch,46.92,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Snake Gourd  1kg,202.29,Low Country Vegetables,Low Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Thampala  Bunch,42.86,Leaves,Leaves
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Tomatoe No1.  1kg,130.72,Up Country Vegetables,Up Country
W2.Jan.2018,2018-01-08,2018.0,1.0,2,Vetakolu  1kg,227.86,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Ash Plantain  1kg,161.82,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Ash Pumpkin  1kg,140.0,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Bandakka  1kg,165.29,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Beans Butter  1kg,346.67,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Beans Green  1kg,193.71,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Beet Root  1kg,198.32,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Bitter Guard  1kg,208.75,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Brinjal  1kg,161.89,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Cabbagge Seed  1kg,142.78,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Cap Chillies  1kg,326.29,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Carrot  1kg,160.24,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Cucumber  1kg,130.8,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Drumstick  1kg,,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Gotukola  Bunch,35.63,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Green Chillies  1kg,327.33,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Imported Potatoes  1Kg,82.31,Potatoes,Potatoes
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Kankun  Bunch,39.33,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Kathurumurunga  Bunch,45.38,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,KnolKhol  1kg,207.83,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Kohila Leaves  Bunch,47.14,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Kohila Yams  1kg,158.89,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Leeks  1kg,261.84,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Limes  1kg,157.71,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Local Potatoes 1Kg,151.15,Potatoes,Potatoes
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Long Beans  1kg,152.5,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Mukunuwenna  Bunch,38.75,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Nivithi  500g,51.33,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Raddish  1kg,139.39,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Red Pumpkin  1kg,121.89,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Sarana  Bunch,46.67,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Snake Gourd  1kg,178.85,Low Country Vegetables,Low Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Thampala  Bunch,41.67,Leaves,Leaves
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Tomatoe No1.  1kg,110.61,Up Country Vegetables,Up Country
W3.Jan.2018,2018-01-15,2018.0,1.0,3,Vetakolu  1kg,211.2,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Ash Plantain  1kg,158.53,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Ash Pumpkin  1kg,124.0,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Bandakka  1kg,160.57,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Beans Butter  1kg,300.0,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Beans Green  1kg,188.65,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Beet Root  1kg,184.8,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Bitter Guard  1kg,207.78,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Brinjal  1kg,146.7,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Cabbagge Seed  1kg,134.59,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Cap Chillies  1kg,318.38,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Carrot  1kg,159.16,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Cucumber  1kg,126.26,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Drumstick  1kg,,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Gotukola  Bunch,35.0,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Green Chillies  1kg,320.65,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Imported Potatoes  1Kg,79.63,Potatoes,Potatoes
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Kankun  Bunch,38.57,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Kathurumurunga  Bunch,44.17,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,KnolKhol  1kg,201.74,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Kohila Leaves  Bunch,46.92,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Kohila Yams  1kg,150.65,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Leeks  1kg,259.14,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Limes  1kg,153.16,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Local Potatoes 1Kg,150.0,Potatoes,Potatoes
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Long Beans  1kg,142.96,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Mukunuwenna  Bunch,38.13,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Nivithi  500g,48.57,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Raddish  1kg,129.09,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Red Pumpkin  1kg,117.03,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Sarana  Bunch,44.55,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Snake Gourd  1kg,169.77,Low Country Vegetables,Low Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Thampala  Bunch,40.0,Leaves,Leaves
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Tomatoe No1.  1kg,104.81,Up Country Vegetables,Up Country
W4.Jan.2018,2018-01-22,2018.0,1.0,4,Vetakolu  1kg,199.31,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Ash Plantain  1kg,154.65,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Ash Pumpkin  1kg,126.67,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Bandakka  1kg,167.37,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Beans Butter  1kg,300.0,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Beans Green  1kg,194.95,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Beet Root  1kg,192.0,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Bitter Guard  1kg,205.47,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Brinjal  1kg,156.95,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Cabbagge Seed  1kg,140.5,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Cap Chillies  1kg,297.11,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Carrot  1kg,173.95,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Cucumber  1kg,117.5,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Drumstick  1kg,600.0,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Gotukola  Bunch,37.14,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Green Chillies  1kg,410.72,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Imported Potatoes  1Kg,90.32,Potatoes,Potatoes
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Kankun  Bunch,39.0,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Kathurumurunga  Bunch,40.67,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,KnolKhol  1kg,188.39,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Kohila Leaves  Bunch,42.5,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Kohila Yams  1kg,148.28,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Leeks  1kg,168.11,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Limes  1kg,305.0,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Local Potatoes 1Kg,178.24,Potatoes,Potatoes
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Long Beans  1kg,153.53,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Mukunuwenna  Bunch,39.0,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Nivithi  500g,50.0,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Raddish  1kg,133.0,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Red Pumpkin  1kg,90.86,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Sarana  Bunch,47.69,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Snake Gourd  1kg,149.74,Low Country Vegetables,Low Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Thampala  Bunch,45.83,Leaves,Leaves
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Tomatoe No1.  1kg,132.32,Up Country Vegetables,Up Country
W1.Feb.2018,2018-02-01,2018.0,2.0,5,Vetakolu  1kg,191.12,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Ash Plantain  1kg,157.95,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Ash Pumpkin  1kg,130.0,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Bandakka  1kg,144.86,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Beans Butter  1kg,296.67,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Beans Green  1kg,142.7,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Beet Root  1kg,118.27,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Bitter Guard  1kg,192.22,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Brinjal  1kg,134.21,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Cabbagge Seed  1kg,126.67,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Cap Chillies  1kg,214.11,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Carrot  1kg,151.28,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Cucumber  1kg,106.67,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Drumstick  1kg,490.74,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Gotukola  Bunch,37.33,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Green Chillies  1kg,359.7,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Imported Potatoes  1Kg,100.56,Potatoes,Potatoes
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Kankun  Bunch,37.81,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Kathurumurunga  Bunch,41.25,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,KnolKhol  1kg,157.39,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Kohila Leaves  Bunch,45.0,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Kohila Yams  1kg,136.67,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Leeks  1kg,144.21,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Limes  1kg,276.56,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Local Potatoes 1Kg,169.17,Potatoes,Potatoes
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Long Beans  1kg,146.67,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Mukunuwenna  Bunch,37.81,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Nivithi  500g,49.29,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Raddish  1kg,127.27,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Red Pumpkin  1kg,91.58,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Sarana  Bunch,47.14,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Snake Gourd  1kg,137.22,Low Country Vegetables,Low Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Thampala  Bunch,45.38,Leaves,Leaves
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Tomatoe No1.  1kg,106.35,Up Country Vegetables,Up Country
W2.Feb.2018,2018-02-08,2018.0,2.0,6,Vetakolu  1kg,166.29,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Ash Plantain  1kg,158.97,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Ash Pumpkin  1kg,133.33,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Bandakka  1kg,144.83,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Beans Butter  1kg,293.33,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Beans Green  1kg,146.48,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Beet Root  1kg,116.55,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Bitter Guard  1kg,192.0,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Brinjal  1kg,121.48,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Cabbagge Seed  1kg,126.4,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Cap Chillies  1kg,216.67,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Carrot  1kg,151.81,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Cucumber  1kg,107.74,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Drumstick  1kg,370.0,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Gotukola  Bunch,36.15,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Green Chillies  1kg,361.03,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Imported Potatoes  1Kg,98.61,Potatoes,Potatoes
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Kankun  Bunch,36.79,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Kathurumurunga  Bunch,41.43,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,KnolKhol  1kg,158.42,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Kohila Leaves  Bunch,45.0,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Kohila Yams  1kg,137.78,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Leeks  1kg,142.67,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Limes  1kg,268.97,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Local Potatoes 1Kg,164.71,Potatoes,Potatoes
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Long Beans  1kg,134.4,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Mukunuwenna  Bunch,36.79,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Nivithi  500g,49.23,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Raddish  1kg,128.7,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Red Pumpkin  1kg,95.71,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Sarana  Bunch,46.67,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Snake Gourd  1kg,140.0,Low Country Vegetables,Low Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Thampala  Bunch,45.0,Leaves,Leaves
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Tomatoe No1.  1kg,103.73,Up Country Vegetables,Up Country
W3.Feb.2018,2018-02-15,2018.0,2.0,7,Vetakolu  1kg,167.22,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Ash Plantain  1kg,154.5,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Ash Pumpkin  1kg,130.0,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Bandakka  1kg,147.43,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Beans Butter  1kg,296.0,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Beans Green  1kg,145.37,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Beet Root  1kg,117.14,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Bitter Guard  1kg,193.33,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Brinjal  1kg,123.64,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Cabbagge Seed  1kg,125.52,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Cap Chillies  1kg,223.89,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Carrot  1kg,153.11,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Cucumber  1kg,107.57,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Drumstick  1kg,363.33,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Gotukola  Bunch,35.33,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Green Chillies  1kg,365.76,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Imported Potatoes  1Kg,98.9,Potatoes,Potatoes
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Kankun  Bunch,35.94,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Kathurumurunga  Bunch,41.25,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,KnolKhol  1kg,154.76,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Kohila Leaves  Bunch,45.0,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Kohila Yams  1kg,136.84,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Leeks  1kg,143.33,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Limes  1kg,272.73,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Local Potatoes 1Kg,166.09,Potatoes,Potatoes
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Long Beans  1kg,135.17,Low Country Vegetables,Low Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Mukunuwenna  Bunch,35.94,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Nivithi  500g,49.33,Leaves,Leaves
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Raddish  1kg,127.41,Up Country Vegetables,Up Country
W4.Feb.2018,2018-02-22,2018.0,2.0,8,Red Pumpkin  1kg,93.75,Low Country Vegetables,Low Country
